Date,Open,High,Low,Close,Volume,Symbol
2018-01-01,88.95522769086193,91.12814466579158,88.52601091409748,89.08936309814453,7745247,ADANIENT
2018-01-02,89.11620794955734,89.81368817966126,86.99694918646566,87.93585968017578,4977129,ADANIENT
2018-01-03,87.93586545754138,96.70799003159632,87.93586545754138,94.53507995605469,39032205,ADANIENT
2018-01-04,94.4277652406898,99.36376267471297,93.43519613002759,98.34436798095703,22778210,ADANIENT
2018-01-05,99.14914964349802,104.2461005321615,97.86149912990086,103.62910461425781,21144683,ADANIENT
2018-01-08,103.33401267568064,107.84079309780658,103.17305918320145,105.39962005615234,15147523,ADANIENT
2018-01-09,106.2312273093722,106.74092087704187,104.13879436288124,105.10453033447266,8653790,ADANIENT
2018-01-10,105.21184218195904,109.36988257242156,105.1581835051227,106.66044616699219,21411711,ADANIENT
2018-01-11,106.2312387952754,109.28941555607744,104.91676260513469,108.21636962890625,10238800,ADANIENT
2018-01-12,108.37731447347673,109.31623240171545,104.21927404520314,107.27745056152344,9577781,ADANIENT
2018-01-15,107.84080189075434,108.48463093729542,105.85567109466186,106.33853912353516,5453962,ADANIENT
2018-01-16,106.60680180147932,106.8214139863189,100.97332397223651,104.40706634521484,13454300,ADANIENT
2018-01-17,104.19245192314176,110.36244881390309,100.81236830299966,109.74545288085938,17383941,ADANIENT
2018-01-18,110.52341169246596,111.32818672373811,101.24158686011555,104.75580596923828,24303136,ADANIENT
2018-01-19,104.75581115353471,107.84080604762472,101.1611151145921,107.14332580566406,25753085,ADANIENT
2018-01-22,106.23122808003723,108.56509879238952,105.15818226110108,106.71409606933594,10534230,ADANIENT
2018-01-23,106.98235948717728,110.12101268821199,105.21184102098562,109.66496276855469,13877472,ADANIENT
2018-01-24,109.6113132082069,111.35501362988691,107.30427555439607,110.25514221191406,14325102,ADANIENT
2018-01-25,109.98688208605859,115.75448765706592,108.27001470880212,115.03018188476562,24286217,ADANIENT
2018-01-29,115.67400107309429,118.30295308200638,112.99139039014811,114.46682739257812,14632536,ADANIENT
2018-01-30,113.20602036571348,114.57414774744639,111.3281918409244,113.36697387695312,7873404,ADANIENT
2018-01-31,112.64265969798035,117.36404466202903,112.21344288306683,114.3863525390625,14190496,ADANIENT
2018-02-01,114.2790479685767,116.45196523678959,109.28940696026727,114.8155746459961,9002862,ADANIENT
2018-02-02,114.27905186415914,114.27905186415914,104.67532016540363,105.80201721191406,12747646,ADANIENT
2018-02-05,99.31010095005949,107.84079386554062,98.5589771344115,107.00918579101562,11825552,ADANIENT
2018-02-06,99.25644825929355,106.33852957499326,98.02244895761618,104.78262329101562,10865044,ADANIENT
2018-02-07,107.06284782998317,108.77971531795791,104.67532569298976,105.56058502197266,7308821,ADANIENT
2018-02-08,106.36536975789713,110.60389490605826,105.64107143623092,109.71863555908203,8147287,ADANIENT
2018-02-09,107.3042790370863,113.66205497273727,106.04345408329733,112.72314453125,11122413,ADANIENT
2018-02-12,113.31331702241776,117.65914424060739,113.31331702241776,116.55927276611328,13340428,ADANIENT
2018-02-14,117.22993040489212,119.91253393244217,116.29101240939099,117.7396240234375,12691224,ADANIENT
2018-02-15,118.62488107123623,119.45648920057654,113.01822883816634,115.21797180175781,9129656,ADANIENT
2018-02-16,115.78131968295438,117.20310572340433,109.8795858672186,111.48915100097656,10018309,ADANIENT
2018-02-19,109.98688844369077,111.30136463588008,107.57254073784173,108.86019134521484,8936687,ADANIENT
2018-02-20,108.37730810465483,109.20891614143987,104.62165914859538,106.2312240600586,11610335,ADANIENT
2018-02-21,106.9287117044481,107.57253320703016,104.78262750906678,105.90931701660156,7621480,ADANIENT
2018-02-22,105.15818825797541,109.69180203087635,103.97784755551791,109.07479858398438,16437924,ADANIENT
2018-02-23,109.71862207618011,110.38926914435153,108.10905709326558,109.63813781738281,9189024,ADANIENT
2018-02-26,109.9868700089593,111.51595813545526,109.18208757523131,110.30878448486328,5353014,ADANIENT
2018-02-27,110.52340908300543,112.58900904846155,107.94810049789079,111.08675384521484,10994042,ADANIENT
2018-02-28,109.96007004671652,111.56963528916287,108.64559376860286,109.20893859863281,7114891,ADANIENT
2018-03-01,109.20892496780111,110.89896675901531,106.33853497864617,106.84823608398438,6606714,ADANIENT
2018-03-05,106.76776037113274,108.75289124879743,105.56058649331226,107.78715515136719,7142031,ADANIENT
