Date,Open,High,Low,Close,Volume,Symbol
2018-01-01,416.91151768006387,419.64353927650944,413.8179468212587,415.2442321777344,5431340,INFY
2018-01-02,416.7307944487346,418.6391784194567,411.00564253656836,413.69744873046875,6112248,INFY
2018-01-03,413.2153143053607,414.4607760322271,409.23783088301013,410.3226013183594,6846552,INFY
2018-01-04,410.202053080989,410.202053080989,405.62192240535546,407.9521789550781,8947614,INFY
2018-01-05,407.91203185870853,412.3716384245068,404.1756219675418,406.5862121582031,11025976,INFY
2018-01-08,411.7689071888305,417.43378317683715,409.8203324676665,416.24859619140625,5594690,INFY
2018-01-09,417.83555680228875,419.80421490747585,413.375975572056,418.3779296875,9948236,INFY
2018-01-10,420.567572255285,424.2637902040271,415.0433041536701,422.7571716308594,9468634,INFY
2018-01-11,423.96252058333675,435.2722152576494,423.96252058333675,432.21881103515625,16775298,INFY
2018-01-12,436.2364899940021,436.2766566883595,430.1095732752301,433.2834777832031,18016528,INFY
2018-01-15,433.90615506920625,439.1089916630232,427.91984738037,434.3681945800781,10649250,INFY
2018-01-16,434.40844115522646,455.9229782513763,434.40844115522646,451.1218566894531,22646966,INFY
2018-01-17,451.92534742654897,466.77059350366574,451.18209199022294,462.8734436035156,26154088,INFY
2018-01-18,460.02087040255986,468.01600276237576,454.83809270896046,463.11444091796875,13204970,INFY
2018-01-19,460.02094875897046,461.18607712786235,456.40506357221875,459.398193359375,5988278,INFY
2018-01-22,454.85819903760176,464.82194039525547,454.79792448624323,462.0296936035156,9650214,INFY
2018-01-23,464.0385753240007,477.29682033325787,464.0385753240007,472.9175720214844,15403796,INFY
2018-01-24,471.9935487999356,490.5751803326993,469.0606446378728,476.4129638671875,20604718,INFY
2018-01-25,474.8862584909954,475.44873933345747,466.9513992649403,472.234619140625,13548914,INFY
2018-01-29,468.6790454338757,480.6114479730127,468.13662337370823,475.2478942871094,10823002,INFY
2018-01-30,473.6408865402809,475.3282803440612,467.1322624894325,470.3263244628906,8628312,INFY
2018-01-31,465.7059370254666,468.699066834566,458.8759316226415,462.1302185058594,9213698,INFY
2018-02-01,458.8960140944924,465.203754717699,449.39431002933634,459.8602600097656,13005454,INFY
2018-02-02,456.1036902418706,467.21250166713526,454.0345908011398,459.31781005859375,10244486,INFY
2018-02-05,458.01219823739126,463.9783999583446,456.34486332105473,457.28900146484375,9860220,INFY
2018-02-06,441.9213891847224,453.33152491732665,439.99294662373353,445.05517578125,10552078,INFY
2018-02-07,448.36973120867935,451.9052827567883,443.3677766741858,445.5774841308594,8342056,INFY
2018-02-08,451.10177555730854,460.583420041593,448.59074422971304,455.70196533203125,8807244,INFY
2018-02-09,449.173255590895,450.09733467868296,444.35207574555443,445.6176452636719,4382690,INFY
2018-02-12,447.8877398957846,450.2179479809461,441.0577333971015,443.0665588378906,6291972,INFY
2018-02-14,444.35215942410616,448.8921242508468,438.0042518148985,441.03759765625,8345712,INFY
2018-02-15,443.14675898349697,453.8738639942259,443.14675898349697,447.7469482421875,7986736,INFY
2018-02-16,451.9856261820979,458.6750232583088,449.21343786613187,453.2110290527344,9889222,INFY
2018-02-19,453.3516677646269,456.4050721711398,450.09738084395406,454.69757080078125,6461840,INFY
2018-02-20,443.4481930637712,461.82894489404754,443.4481930637712,456.7867736816406,7188594,INFY
2018-02-21,461.0254267088221,462.79320285960415,458.0121886257579,460.9852600097656,13771358,INFY
2018-02-22,460.2419762105141,467.6545218230064,458.19293520477163,466.3487854003906,17859974,INFY
2018-02-23,467.45355844750526,468.45797090656737,460.7239949717891,464.2997131347656,9459828,INFY
2018-02-26,462.4314803968647,464.0586481425375,455.7420838387076,457.4495849609375,5083608,INFY
2018-02-27,460.0007803055835,463.4961649518956,452.2467458525075,462.11004638671875,6616026,INFY
2018-02-28,461.06540475408957,477.89936443225383,459.0365213678029,471.1095275878906,17268416,INFY
2018-03-01,469.90439631171955,469.90439631171955,464.4605092681959,466.3487854003906,6579852,INFY
2018-03-05,466.3487887499838,470.3865471802007,459.3179002700142,464.4002380371094,8101456,INFY
2018-03-06,467.07191036691125,468.2169307836793,459.4584343537766,462.5721130371094,6689734,INFY
2018-03-07,464.0385806373071,466.047405661711,457.2286834220097,459.6593322753906,6370416,INFY
2018-03-08,461.6279348086604,468.37760569222183,461.6279348086604,464.7014465332031,6093014,INFY
2018-03-09,466.99160973372784,468.4580620178871,464.2596367398784,467.4134826660156,4220964,INFY
2018-03-12,472.47561373339664,478.8435788206629,470.7681125783227,476.392822265625,7676970,INFY
2018-03-13,474.16307319642243,480.912745380601,472.1341892022114,475.6094665527344,8581052,INFY
2018-03-14,474.0827126610934,478.3414119661126,469.70346423542316,474.4041442871094,4429710,INFY
2018-03-15,474.08265424732423,477.4574897303421,470.8685345575119,475.0870666503906,6101500,INFY
2018-03-16,474.8862470124336,475.04696282690696,469.7637430789239,470.82843017578125,17954826,INFY
2018-03-19,467.654445051913,474.28356734002,459.07677238480517,460.7239990234375,7526620,INFY
2018-03-20,461.467216287025,470.06499611006046,461.467216287025,467.8753967285156,8553766,INFY
2018-03-21,470.0649897638684,472.2746969807071,466.9312035480135,469.0605773925781,7692994,INFY
2018-03-22,467.8553304980254,473.0581674971245,464.15911221027676,466.5697021484375,6813168,INFY
2018-03-23,460.8245104092753,471.5918333213637,458.95629312592615,469.1008605957031,12008084,INFY
2018-03-26,468.81961036485603,468.81961036485603,459.61918162329584,464.1390380859375,8930722,INFY
2018-03-27,466.04736962806,466.56968371145285,462.0698865785536,463.63677978515625,3802088,INFY
2018-03-28,462.33107857928195,462.33107857928195,452.48783597646434,454.7176513671875,12558322,INFY
2018-04-02,458.4137895813369,461.8488993836211,450.4990400009105,456.86700439453125,8072702,INFY
2018-04-03,455.88269199787976,459.4383512184593,453.23105300368564,458.1928405761719,4077168,INFY
2018-04-04,459.61918208760875,459.8401724656604,449.97682162423234,451.6642150878906,4813302,INFY
2018-04-05,457.831320706549,462.55205940849027,453.63284707314347,461.0454406738281,7763544,INFY
2018-04-06,459.2173940392861,460.4226890367645,450.82049574813715,452.7891540527344,5937742,INFY
2018-04-09,451.98569539159166,452.3071270590826,444.5731496046043,446.46142578125,7202882,INFY
2018-04-10,446.7627449396024,451.7848081695889,444.11110536288675,447.3252258300781,8926058,INFY
2018-04-11,449.1732947833278,454.5971225825898,448.57064725007643,451.684326171875,9025574,INFY
2018-04-12,453.7735196940686,471.16996611409536,451.9856848248623,467.092041015625,17044366,INFY
2018-04-13,471.67210336082314,476.45311660224223,462.1301847451336,470.6475830078125,21227038,INFY
2018-04-16,442.74501194311347,458.0120813204622,442.74501194311347,455.2800598144531,24745084,INFY
2018-04-17,452.7892367871248,452.94995262487066,447.968055916277,452.0660400390625,10397940,INFY
2018-04-18,451.12181736992966,455.9028306460951,447.50593239454753,452.3672790527344,10430380,INFY
2018-04-19,451.5839154890027,457.9318228864423,451.22231713585495,455.1395263671875,8525542,INFY
2018-04-20,457.61038025507304,479.5869083109955,456.7867423061883,473.4599914550781,24272692,INFY
2018-04-23,469.26154868248955,487.90345563064733,464.13904461938876,477.1763000488281,21830638,INFY
2018-04-24,476.09157174012523,480.67170299849386,462.0699620548428,463.8377380371094,8526216,INFY
2018-04-25,462.8333513753543,470.466887552552,460.1013293366068,466.1880798339844,11594178,INFY
2018-04-26,471.67200661832896,474.74551800338867,466.0472978511598,472.65631103515625,11302084,INFY
2018-04-27,474.0826861608391,478.7431502160776,471.752429611431,476.1718444824219,7663370,INFY
2018-04-30,474.7656776884935,485.31200886754107,474.34385386747886,481.9171142578125,5511678,INFY
2018-05-02,481.67608627956116,482.7608322026003,474.4844827025339,480.9328308105469,10295042,INFY
2018-05-03,481.0131339839173,484.0062635401593,472.515794641888,475.1072082519531,5332230,INFY
2018-05-04,476.09149888632044,476.49326386428356,464.0385495474262,471.31048583984375,6023368,INFY
2018-05-07,474.5849665805433,478.10041077743625,472.27481753687084,475.2880554199219,4638960,INFY
2018-05-08,473.238886324106,473.238886324106,466.4691575562981,468.277099609375,5718556,INFY
2018-05-09,469.0606545297399,472.8372554755692,467.2527119641006,470.3462829589844,3783504,INFY
2018-05-10,472.47565575168557,475.28801084544557,467.1924360168345,469.26153564453125,3182862,INFY
2018-05-11,470.98919910126864,475.3683990171065,468.4781674781569,474.38409423828125,3311706,INFY
2018-05-14,475.83020423463836,478.7028328050428,470.064888276878,477.8189697265625,4432094,INFY
2018-05-15,477.3370527620362,485.33218717740095,477.3370527620362,479.928466796875,5611974,INFY
2018-05-16,476.9954848562331,481.3144585030678,475.8906311326242,478.0802307128906,6205004,INFY
2018-05-17,480.51100670906845,481.0935464225105,471.49140082431336,475.2478942871094,9519598,INFY
2018-05-18,475.28795275738406,476.71423799805035,471.27030311446447,475.3682861328125,7139660,INFY
2018-05-21,473.90197432458706,477.45758513318896,470.06509856078117,473.8818664550781,8475320,INFY
2018-05-22,472.07383492813256,481.3144291437471,471.6319032743616,479.6470947265625,5636804,INFY
2018-05-23,480.1091162435105,485.19145268024226,474.6852894072868,476.0513000488281,9538442,INFY
2018-05-24,481.31460863717945,493.1867874242567,481.31460863717945,490.5552062988281,9740570,INFY
2018-05-25,494.2110625336697,501.66382208439825,490.474677869265,493.4879150390625,8901438,INFY
2018-05-28,494.5726699311897,495.2154840638963,484.5285458464783,487.90338134765625,5739794,INFY
2018-05-29,487.76272424974917,492.78478578585066,484.60883037022165,488.8273620605469,3388934,INFY
2018-05-30,488.9480081644158,493.6687469449679,484.3678773260579,486.8186340332031,6323066,INFY
2018-05-31,486.81855894479355,498.9920562633326,486.23601939830775,494.8940734863281,19720340,INFY
2018-06-01,494.33157336256784,500.6995376129635,489.0282469282083,490.4746398925781,4998356,INFY
2018-06-04,490.59522132118326,499.39388444391477,486.93916970717993,497.9475402832031,4270156,INFY
2018-06-05,498.9922140366514,498.9922140366514,488.94808734509235,490.494873046875,4710862,INFY
2018-06-06,492.24259249696553,498.811491271564,490.17354141810364,497.1642150878906,4038184,INFY
2018-06-07,497.38497666195263,505.4202751540682,497.38497666195263,503.1904602050781,6676226,INFY
2018-06-08,501.40263990785024,507.0273490093806,500.61921790042277,506.2439270019531,6459878,INFY
2018-06-11,508.45361863434806,510.2414529267817,504.2350869369219,507.18804931640625,5171290,INFY
2018-06-12,508.5341960193147,510.7439041592367,502.38717012173083,505.62139892578125,7839820,INFY
2018-06-13,508.9559845828344,515.8663238203142,508.9559845828344,512.1701049804688,5766928,INFY
2018-06-14,515.7510534312916,515.7510534312916,507.971558218658,510.2765808105469,7598848,INFY
2018-06-15,509.1652753429878,531.59818359375,508.34204935213415,527.379150390625,19957760,INFY
2018-06-18,528.511048884854,531.4952428914078,519.5996181126897,521.6782836914062,8214846,INFY
2018-06-19,519.8671513708282,520.0318065985538,509.5974284551006,511.0586242675781,7545700,INFY
