Date,Open,High,Low,Close,Volume,Symbol
2018-01-01,297.4534773215573,297.5002721062691,291.88352666510673,292.91326904296875,1602814,TATACONSUM
2018-01-02,294.223809781572,294.83231333545217,287.90497175051934,291.2750244140625,2014415,TATACONSUM
2018-01-03,291.9771387099995,295.01954242714237,290.3389213238457,291.3218688964844,2073353,TATACONSUM
2018-01-04,292.0707175115092,293.4749036533915,287.6241280622154,292.30474853515625,2703849,TATACONSUM
2018-01-05,292.35157941659077,295.6748375037292,290.5261543476568,292.9600830078125,1896601,TATACONSUM
2018-01-08,294.55150175474955,298.8108844097008,292.2580143881569,297.3130798339844,2171903,TATACONSUM
2018-01-09,297.3130761228248,299.2321194635958,293.94302301159047,295.15997314453125,2411068,TATACONSUM
2018-01-10,294.8790659619804,298.71718015322836,292.5855506883143,294.03656005859375,2517494,TATACONSUM
2018-01-11,293.9429875512044,296.470534221776,291.8835029627207,293.2876892089844,3481202,TATACONSUM
2018-01-12,294.9259039501524,307.3763723671493,294.87910916964455,304.94244384765625,14484043,TATACONSUM
2018-01-15,306.76789799714373,307.75081693572525,301.10432970042314,302.36810302734375,4519030,TATACONSUM
2018-01-16,302.36812282650266,306.0190015680345,291.55589952114974,296.189697265625,4683847,TATACONSUM
2018-01-17,293.802582913732,296.7513684002754,287.9049833724021,293.521728515625,3742677,TATACONSUM
2018-01-18,294.92591740305573,295.5812157695095,282.1478278031531,285.93914794921875,3408593,TATACONSUM
2018-01-19,286.4540328679308,290.1985300296031,281.726616628618,288.6539306640625,3653286,TATACONSUM
2018-01-22,287.43693797794776,294.83234236747745,287.0156992086769,289.1219787597656,3278437,TATACONSUM
2018-01-23,290.8537658541825,290.8537658541825,284.62851780828436,287.57733154296875,4416130,TATACONSUM
2018-01-24,286.4540132947309,290.8538085863594,283.45840434278244,284.8157958984375,2154759,TATACONSUM
2018-01-25,284.58176484182417,291.3686654836111,282.38186719600986,284.8157958984375,3631793,TATACONSUM
2018-01-29,285.75191781448024,287.20289892645354,281.49256404585356,282.52227783203125,1806919,TATACONSUM
2018-01-30,281.72658921118307,287.6709550222394,280.3224029122104,284.5817565917969,2590100,TATACONSUM
2018-01-31,283.5519932481346,284.30090969303916,267.8251192922751,272.08447265625,5397599,TATACONSUM
2018-02-01,271.7100266037921,276.06299806054056,260.80418628838197,269.931396484375,4593306,TATACONSUM
2018-02-02,265.8592935933073,266.7954178665232,243.6263421044304,257.29376220703125,6697007,TATACONSUM
2018-02-05,248.1665389995427,259.2127934823678,238.85209148701432,255.65553283691406,6833906,TATACONSUM
2018-02-06,242.4561545267281,253.03434598032723,237.073440671405,249.66432189941406,7044561,TATACONSUM
2018-02-07,252.75350369364557,266.23368484365864,252.75350369364557,262.2551574707031,8055761,TATACONSUM
2018-02-08,263.98702233109674,268.19958119808234,258.46389530803094,262.5360412597656,5863983,TATACONSUM
2018-02-09,253.78322061793904,261.92748222899723,253.78322061793904,260.47650146484375,3121544,TATACONSUM
2018-02-12,264.36146087270834,271.10156634894935,261.83394274529996,266.8890075683594,4583181,TATACONSUM
2018-02-14,269.5569298090402,270.53984862762366,262.9572381600529,263.940185546875,2455660,TATACONSUM
2018-02-15,266.1869395964191,267.02944571851646,258.37029629556724,261.2254638671875,1807307,TATACONSUM
2018-02-16,262.3487596033202,264.68906968006706,256.6852206448882,257.99578857421875,1925414,TATACONSUM
2018-02-19,259.3064003997182,259.35319518187936,246.20066175135696,250.83448791503906,2620461,TATACONSUM
2018-02-20,251.53658935904295,256.68527256940615,244.93689646663094,246.0602569580078,5120799,TATACONSUM
2018-02-21,248.07288967689715,251.67697322170022,245.45175359062623,249.57069396972656,3638163,TATACONSUM
2018-02-22,248.96224209933249,252.6599155436639,244.42203402148238,245.4049530029297,5466484,TATACONSUM
2018-02-23,247.3240066301634,254.53214529187602,246.2006462466086,253.4088134765625,3895920,TATACONSUM
2018-02-26,256.0767630443413,257.2469182923382,254.20451464754626,256.02996826171875,3672359,TATACONSUM
2018-02-27,257.43414306640625,261.8339380297471,255.65551288250495,257.43414306640625,4778178,TATACONSUM
2018-02-28,255.56191113812955,259.30640800462226,254.62578692150635,257.9022216796875,2808234,TATACONSUM
2018-03-01,257.43417513436447,259.6340728900709,256.5916690021193,257.29376220703125,2322191,TATACONSUM
2018-03-05,257.2469217636168,259.25961167192526,253.2683938667413,258.0426330566406,4680138,TATACONSUM
2018-03-06,259.0255922381027,265.01678174378566,254.11093990974447,256.6384582519531,6601857,TATACONSUM
2018-03-07,254.62577606180236,256.91929172200906,248.21331973777387,251.72378540039062,4847214,TATACONSUM
2018-03-08,253.2216010711737,256.68527210646886,248.07291787009623,255.9363555908203,2246589,TATACONSUM
2018-03-09,258.2766649886695,258.2766649886695,249.57072122375405,251.2089385986328,1614381,TATACONSUM
2018-03-12,252.75351369493652,258.97873341118213,252.47268788479417,258.41705322265625,2583575,TATACONSUM
2018-03-13,260.28933755995064,263.3317413873506,255.74915777981136,260.4297790527344,3095190,TATACONSUM
2018-03-14,257.6681678539119,263.2849126572669,257.6681678539119,260.7105712890625,2056369,TATACONSUM
2018-03-15,260.24249118608486,266.233679514131,259.5403981343238,261.74029541015625,2877987,TATACONSUM
2018-03-16,262.8636822550813,264.6423412136538,253.73647066888756,255.000244140625,2762357,TATACONSUM
2018-03-19,255.18745426500627,255.56189821907802,241.84768485247196,243.95396423339844,3665423,TATACONSUM
2018-03-20,243.11145614849514,246.80912944516524,238.80527929230718,245.3113250732422,2855717,TATACONSUM
2018-03-21,248.35371620425914,249.28984031896533,245.40493095658277,246.38787841796875,1477158,TATACONSUM
2018-03-22,247.7452433473925,247.7452433473925,241.14557970996063,242.31573486328125,1681596,TATACONSUM
2018-03-23,235.01398000851773,242.3625463061619,234.03104675532109,241.42642211914062,2297852,TATACONSUM
2018-03-26,241.56681381942246,246.6687016179437,237.49468253396273,245.45175170898438,2440719,TATACONSUM
2018-03-27,247.13682125282185,248.77503881794473,244.09441720330796,246.9495849609375,3071911,TATACONSUM
2018-03-28,244.5624479579465,247.13678951539853,241.05198219778455,242.22213745117188,2283408,TATACONSUM
2018-04-02,242.78379254437985,260.6169453319494,242.78379254437985,259.25958251953125,6610831,TATACONSUM
2018-04-03,258.3702475366605,259.8212284415451,254.34492539726213,257.24688720703125,2613360,TATACONSUM
2018-04-04,259.02556095825753,261.2254298326045,252.33225050284616,252.987548828125,3283985,TATACONSUM
2018-04-05,257.0129013257408,259.3064171647851,254.15773379147709,255.56192016601562,2658707,TATACONSUM
2018-04-06,257.2469201293989,258.04263141736783,253.68965957738249,255.2810821533203,1852060,TATACONSUM
2018-04-09,257.4341614531553,263.6593818255555,255.56191300622328,260.0552978515625,4623765,TATACONSUM
2018-04-10,262.30201692511406,262.77007903342565,256.59165349006383,257.9022216796875,2190930,TATACONSUM
2018-04-11,258.46388432445394,258.6979153626745,254.15770750754692,256.35760498046875,1996390,TATACONSUM
2018-04-12,256.4043997608161,260.0552782434087,254.29812041683087,256.35760498046875,2149205,TATACONSUM
2018-04-13,256.49803535475274,259.63405719408917,254.39175586735055,257.9022216796875,2196800,TATACONSUM
2018-04-16,256.49801371103035,262.30199479164224,255.14062228416807,261.787109375,3030999,TATACONSUM
