Date,Open,High,Low,Close,Volume,Symbol
2018-01-01,560.7593514612562,566.7269927908318,557.477160871187,562.4501953125,6943234,AXISBANK
2018-01-02,563.9420336194077,565.5333801549897,553.349447329879,556.4824829101562,6292268,AXISBANK
2018-01-03,558.2727596236988,562.4004019406962,552.7527042728311,557.4273681640625,3990149,AXISBANK
2018-01-04,561.803626184468,561.9528414867243,554.9905938930835,556.88037109375,2766664,AXISBANK
2018-01-05,558.0241331715638,562.9474489742843,553.6976178726169,560.2122802734375,3249056,AXISBANK
2018-01-08,562.7485397729022,564.9366869692616,559.4166311303891,562.4004516601562,3770339,AXISBANK
2018-01-09,560.9582439840746,569.9097053242459,559.9636371684999,562.251220703125,4607504,AXISBANK
2018-01-10,563.0966173645305,563.6436389179306,557.4273469338921,559.7646484375,2411625,AXISBANK
2018-01-11,558.9689831078718,560.1128051314978,550.5645440854282,555.7365112304688,2825921,AXISBANK
2018-01-12,557.1787321907016,560.3614860387138,549.520247817479,552.106201171875,6013121,AXISBANK
2018-01-15,553.6976433934624,561.4058464511327,553.3992734808139,557.52685546875,3943472,AXISBANK
2018-01-16,559.9138849323155,563.8425937562093,552.8024223508627,560.1625366210938,5993564,AXISBANK
2018-01-17,561.0079271588629,586.1217476842179,557.9743887019464,582.0438842773438,8453944,AXISBANK
2018-01-18,592.7856656719925,593.9294877992226,575.4794826938064,581.6460571289062,9466991,AXISBANK
2018-01-19,581.7455284136526,590.7964258060673,578.0654711958867,587.066650390625,3897048,AXISBANK
2018-01-22,592.7359283846521,618.396771414328,580.0049736193691,608.2517700195312,21790443,AXISBANK
2018-01-23,613.0757402028574,624.2152893316237,608.1524237238816,616.7557373046875,14286343,AXISBANK
2018-01-24,618.5460427613035,618.5460427613035,603.0301390145553,604.6712646484375,6158610,AXISBANK
2018-01-25,606.7101445169109,615.9102573640935,595.3716027796122,612.7772216796875,6749846,AXISBANK
2018-01-29,611.235517658184,617.5513064440269,600.3943413654501,602.2840576171875,7017160,AXISBANK
2018-01-30,602.3337946320835,604.1738534549287,589.2547529203891,590.5477294921875,6447963,AXISBANK
2018-01-31,586.121701969957,592.7855788397192,583.9833340403444,590.3984985351562,7108060,AXISBANK
2018-02-01,590.3985785808438,606.710154559593,582.9390275001931,589.6029052734375,7839731,AXISBANK
