Date,Open,High,Low,Close,Volume,Symbol,Daily_Return,Is_Outlier
2018-01-01,467.7170322668518,472.7515084394351,462.0071649174015,464.0025634765625,1602100.0,UPL,,False
2018-01-02,465.1076747888168,476.4352811801497,459.5513169945042,474.8697204589844,2827863.0,UPL,0.023420467553022073,False
2018-01-03,477.01861481845225,483.6494272176652,475.20741626695445,476.31256103515625,2871907.0,UPL,0.0030383924558872177,False
2018-01-04,478.8297769869589,483.5572622889492,477.663250989715,479.9041748046875,2061667.0,UPL,0.0075404557077514145,False
2018-01-05,482.3293871633915,482.3293871633915,473.2427038311651,475.3302307128906,1330975.0,UPL,-0.009530952910877244,False
2018-01-08,477.8167953411579,485.03089971512304,477.8167953411579,481.56201171875,1991223.0,UPL,0.01311042429704723,False
2018-01-09,481.9610034130897,486.2587637485437,479.1367882089338,485.3992004394531,1936948.0,UPL,0.007968213080196573,False
2018-01-10,486.8726806017834,487.4866061320685,475.2380554519873,478.1850891113281,1535887.0,UPL,-0.014862223344401349,False
2018-01-11,479.75078082251946,483.9871037240439,475.85211139430464,482.6978149414063,1046914.0,UPL,0.009437194786781733,False
2018-01-12,484.4168277070549,485.0308094699642,471.5542948125629,476.0362548828125,2933382.0,UPL,-0.013800684097570293,False
2018-01-15,477.6632824185096,481.34706080166,472.8743592784145,475.42230224609375,1146082.0,UPL,-0.0012897182313769129,False
2018-01-16,475.7906890782168,479.3209578586425,467.87053205300674,470.8175659179688,1834026.0,UPL,-0.00968557071548859,False
2018-01-17,470.9096414547424,481.3163314127398,463.480675864181,479.35162353515625,1782994.0,UPL,0.01812603911782329,False
2018-01-18,483.6801091651077,500.3184930761512,482.7284739182394,491.4774475097656,7805662.0,UPL,0.025296303129596076,False
2018-01-19,490.8635248719676,496.14361156351504,485.6448195043908,492.61334228515625,1535200.0,UPL,0.0023111839233844744,False
2018-01-22,497.12589599762015,503.3269268699629,494.240299492371,499.5203857421875,3594555.0,UPL,0.014021226922093843,False
2018-01-23,502.0376256402835,502.1603882749016,489.69694552130846,495.6217041015625,2057214.0,UPL,-0.00780484991584951,False
2018-01-24,495.46821862204274,508.6684064533735,493.07378503091775,506.05908203125,3865750.0,UPL,0.021059162347637272,False
2018-01-25,507.7474451930032,508.26935502834846,467.59428250046034,472.10693359375,9762141.0,UPL,-0.0670912738117867,False
2018-01-26,507.7474451930032,508.26935502834846,467.59428250046034,472.10693359375,9762141.0,UPL,0.0,False
2018-01-29,477.6325608711024,488.34618566390776,473.97947338272667,484.10986328125,8319201.0,UPL,0.025424175824175776,False
2018-01-30,483.61872435911823,485.2457227065403,471.2780444771655,473.2120056152344,3530484.0,UPL,-0.02251112504122721,False
2018-01-31,475.82139576745385,477.04930316506096,458.3234202490648,461.7309265136719,2747253.0,UPL,-0.024262019909312427,False
2018-02-01,461.7309422846009,473.97952275533714,451.4470699271405,465.9058837890625,3845061.0,UPL,0.009041970194446192,False
2018-02-02,460.4723061884052,461.700241706574,444.478566213128,450.0656433105469,3382230.0,UPL,-0.03399879896276914,False
2018-02-05,437.4486964125837,447.5483966174074,427.9322592626434,443.58831787109375,2492284.0,UPL,-0.014391957119427867,False
2018-02-06,427.3183088593305,436.834746083008,417.4949088285987,429.8048706054688,3299244.0,UPL,-0.03107261104570025,False
2018-02-07,437.0188982418116,439.4747692163894,429.65134152807497,430.5415954589844,2703379.0,UPL,0.0017140914491680093,False
2018-02-08,432.2299880971922,443.2813227806005,431.5546250080954,440.8561706542969,2405113.0,UPL,0.02395720948707991,False
2018-02-09,435.9137709627827,439.10635818384696,429.989012594033,434.9007263183594,1867788.0,UPL,-0.013508814739053632,False
2018-02-12,438.0626206608586,448.1316295289276,436.2207315366995,446.0441589355469,1937262.0,UPL,0.025622934023407984,False
2018-02-13,438.0626206608586,448.1316295289276,436.2207315366995,446.0441589355469,1937262.0,UPL,0.0,False
2018-02-14,450.0349246984367,450.31122494524254,440.8868879947376,443.2199401855469,2169484.0,UPL,-0.006331702127295613,False
2018-02-15,446.381816839398,447.67113353702126,437.7556346911377,439.6589050292969,1267582.0,UPL,-0.008034465134306057,False
2018-02-16,441.99197677935575,445.12321074892753,429.83552552189104,431.9844055175781,1685658.0,UPL,-0.017455576184013277,False
2018-02-19,432.1685732510027,435.91376085123954,425.3535892361426,430.572265625,1388427.0,UPL,-0.0032689603479694185,False
2018-02-20,431.0020303284634,434.07185472762495,426.0903169108042,426.919189453125,1161661.0,UPL,-0.00848423473484139,False
2018-02-21,428.2392380976959,430.8178717302631,419.12189219790594,422.5600891113281,3419208.0,UPL,-0.010210598280627314,False
2018-02-22,420.5646733733203,421.7619181652914,412.8901541037508,414.7013244628906,3107217.0,UPL,-0.018597981330809032,False
2018-02-23,416.88094010016704,431.6160546616457,416.88094010016704,430.1118469238281,3681946.0,UPL,0.037160533501784165,False
2018-02-26,434.0719109410346,445.61440945707074,433.4579291186925,442.36041259765625,3493792.0,UPL,0.028477629159555207,False
2018-02-27,444.5092495629624,445.7371850609397,437.1416927850956,442.7594604492188,1850050.0,UPL,0.0009020876195029448,False
2018-02-28,444.509224496836,449.6665195715197,440.94823704800655,447.4255676269531,3866728.0,UPL,0.010538695600089909,False
2018-03-01,447.5484067061275,449.9735590637322,437.0189246114006,438.5231323242188,2816931.0,UPL,-0.019897019631557655,False
2018-03-02,447.5484067061275,449.9735590637322,437.0189246114006,438.5231323242188,2816931.0,UPL,0.0,False
2018-03-05,438.3696366992223,444.1101952128549,430.6030168957778,442.6059875488281,1640220.0,UPL,0.009310467165026814,False
2018-03-06,445.1232284358409,446.2283450822508,429.1601794871561,431.2476501464844,1678482.0,UPL,-0.025662412443281046,False
2018-03-07,429.1601859850761,436.43564274451,425.2615167427426,431.0020751953125,2151202.0,UPL,-0.0005694522650464551,False
2018-03-08,434.685839330748,438.3696176301611,429.7741255631978,436.4049377441406,1834540.0,UPL,0.01253558360799012,False
2018-03-09,438.9835536492565,443.5882763382522,435.1462941100924,437.2337646484375,1752177.0,UPL,0.0018992152301970933,False
2018-03-12,442.0533648068839,442.0533648068839,433.2122918897471,440.7947387695313,1417213.0,UPL,0.0081443255507887,False
2018-03-13,441.2245182195383,447.51762027065,437.7249122355337,443.7724609375,2178453.0,UPL,0.006755348705569819,False
2018-03-14,444.202268884153,446.3511207878547,437.8477289350703,441.0403442382813,1568118.0,UPL,-0.006156571080248918,False
2018-03-15,442.02271601343153,446.7195390803213,440.48778961471015,442.7594604492188,1025422.0,UPL,0.003897866109973558,False
2018-03-16,438.9835771608339,450.1270122860354,438.001251257234,441.86920166015625,3329587.0,UPL,-0.0020107052894122734,False
2018-03-19,441.4394860008844,442.9743844094373,429.313695826814,430.9100036621094,1366059.0,UPL,-0.02480190508157576,False
2018-03-20,428.69968428252406,440.4263818641516,425.476378385663,437.3258666992188,1944199.0,UPL,0.014889102092279005,False
2018-03-21,440.8254505985626,442.022695382084,435.9751463601874,438.9221801757813,2129493.0,UPL,0.0036501693545156755,False
2018-03-22,439.0449688522969,446.7502067937404,438.7686686243185,440.1500854492188,2156724.0,UPL,0.0027975466469836174,False
2018-03-23,432.8439415961769,437.0188827580414,429.0373726359479,432.6904602050781,2041255.0,UPL,-0.016947912747824145,False
2018-03-26,432.8439516835612,448.31580935280414,429.5592362395166,444.75482177734375,1725537.0,UPL,0.02788219912809642,False
2018-03-27,447.272067093938,455.5912869301636,447.272067093938,452.3679809570313,2970558.0,UPL,0.017117654057720255,False
