Date,Open,High,Low,Close,Volume,Symbol,Daily_Return,Is_Outlier
2018-01-01,697.9104224585105,705.2519795507221,690.4759572392455,692.0093383789062,2476302.0,M_M,,False
2018-01-02,700.6983637649797,704.4155964639982,693.5426794752752,699.6761474609375,3020597.0,M_M,0.011079054366508245,False
2018-01-03,702.4639760165452,705.3448082765254,696.981035846369,701.53466796875,2256643.0,M_M,0.002656258205395279,False
2018-01-04,707.2035478864398,707.2035478864398,697.4458116803851,702.5570068359375,1663380.0,M_M,0.001457289160274211,False
2018-01-05,702.5570279884552,704.8802985836551,700.3266655288738,702.8822631835938,1255982.0,M_M,0.00046296079106955546,False
2018-01-08,703.5327730035009,706.2742435825539,703.0681188958808,706.1813354492188,2309604.0,M_M,0.004693634252032952,False
2018-01-09,706.2741481915479,711.8499967299022,703.6720968844087,708.5509643554688,1947163.0,M_M,0.00335555301067636,False
2018-01-10,708.1792548716913,710.920725221541,700.884208680154,706.134765625,1275821.0,M_M,-0.0034100563714095644,False
2018-01-11,706.5530214259678,714.5915601387009,702.0923533575983,712.4541625976562,2291617.0,M_M,0.00894927891995656,False
2018-01-12,712.8722115961561,715.102573695478,707.9004360136846,713.2439575195312,1363265.0,M_M,0.0011085554177905355,False
2018-01-15,715.5673403392451,720.8179545507029,702.2317898665667,705.5308227539062,2127778.0,M_M,-0.010814160686967722,False
2018-01-16,705.344907970315,708.6439406621823,688.6173607457226,693.9144287109375,1611817.0,M_M,-0.01646475769495992,False
2018-01-17,694.2396251996666,700.6983280289071,686.6192872112271,692.6597900390625,1940533.0,M_M,-0.0018080596395807502,False
2018-01-18,696.9812297098803,710.9208543040778,692.334688178481,705.5773315429688,2810014.0,M_M,0.01864918635334356,False
2018-01-19,706.2741331676383,713.9873788041923,695.4012174050439,711.2924194335938,2005133.0,M_M,0.008099874578066713,False
2018-01-22,708.2257974898279,714.6380471288487,702.5570398301816,705.9025268554688,934811.0,M_M,-0.007577604415378136,False
2018-01-23,708.0864432893591,718.3552882652261,707.5753350881165,714.6845092773438,2775928.0,M_M,0.012440786210237142,False
2018-01-24,714.6843495530419,716.4965116074255,699.2114044436025,701.9993286132812,2080315.0,M_M,-0.017749343240822668,False
2018-01-25,703.021525162102,708.1327193304979,695.4476420243853,704.2296142578125,2878048.0,M_M,0.003177048116181247,False
2018-01-26,703.021525162102,708.1327193304979,695.4476420243853,704.2296142578125,2878048.0,M_M,0.0,False
2018-01-29,703.7650393821239,717.4258803124783,703.7650393821239,710.316650390625,2074165.0,M_M,0.00864353899576864,False
2018-01-30,709.9913588456927,714.3126640189988,699.8618782891593,710.8277587890625,1648188.0,M_M,0.0007195500741203897,False
2018-01-31,710.7348708261775,716.6360116861016,703.1610433395156,709.1085815429688,2242045.0,M_M,-0.002418556710591102,False
2018-02-01,714.5449679915147,745.816149214092,709.0620279183782,742.2847900390625,6896060.0,M_M,0.046785794671818426,False
2018-02-02,742.2849045616974,743.4465397801039,711.4318618167292,715.7996215820312,3783976.0,M_M,-0.03568060239471893,False
2018-02-05,708.969192759339,715.3349307409483,692.3345545982546,706.7388305664062,2018332.0,M_M,-0.012658278577458826,False
2018-02-06,691.2194042820267,706.1812998249032,679.0919440290234,698.6538696289062,5626253.0,M_M,-0.011439814239470047,False
2018-02-07,713.151134629332,717.3794755908569,691.1729730339139,694.2861328125,1909559.0,M_M,-0.00625164621034191,False
2018-02-08,700.6983781704789,706.9247544134354,693.2639126195985,699.025634765625,3024010.0,M_M,0.006826439027272091,False
2018-02-09,694.19314850353,700.0477781709125,689.5466080182318,697.0275268554688,2214895.0,M_M,-0.0028584186484466034,False
